text,label
You have received GHS 821 from (0306)9990199. Ref: 6bf78a7e. Balance: GHS 1227.,0
You have received GHS 767 from +441514960062. Ref: daf31079. Balance: GHS 4685.,0
Your transfer of GHS 1348 to 08081570600 was successful. Ref: TXN139432.,0
Your transfer of GHS 283 to +44141 496 0588 was successful. Ref: TXN745641.,0
MTN MoMo Alert: Cash out of GHS 1467 successful at Robinson Group. New balance: GHS 9832.,0
Your transfer of GHS 358 to 028 9018 0501 was successful. Ref: TXN471132.,0
Your transfer of GHS 1006 to +441614960606 was successful. Ref: TXN394973.,0
Your transfer of GHS 2339 to 01632960628 was successful. Ref: TXN630429.,0
MTN MoMo Alert: Cash out of GHS 1027 successful at Bell-Taylor. New balance: GHS 3682.,0
"MTN MoMo Alert: Cash out of GHS 815 successful at Wright, Blackburn and Smith. New balance: GHS 6018.",0
MTN MoMo Alert: Cash out of GHS 856 successful at Bruce Group. New balance: GHS 6005.,0
MTN MoMo Alert: Cash out of GHS 805 successful at Baker-Wood. New balance: GHS 1706.,0
You have received GHS 625 from (0191) 496 0747. Ref: d7492365. Balance: GHS 2995.,0
You won GHS 59975 prize! Click here to claim: https://mtn-claim.xyz/ref=9ed110 Confirm PIN now!,1
MTN MoMo Alert: Cash out of GHS 485 successful at Brown-John. New balance: GHS 1499.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0247515686!,1
URGENT! Wrong transfer of GHS 3108 to your number. Call 0553442650 immediately to return money!,1
Send back GHS 2154 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
You have received GHS 903 from 01632 960 967. Ref: eb64e3e0. Balance: GHS 1832.,0
"MTN MoMo Alert: Cash out of GHS 1082 successful at Kaur, Jackson and Cooper. New balance: GHS 6341.",0
URGENT! Wrong transfer of GHS 2051 to your number. Call 0553587637 immediately to return money!,1
MTN MoMo Alert: Cash out of GHS 254 successful at Wallis Ltd. New balance: GHS 2134.,0
MTN MoMo Alert: Cash out of GHS 1614 successful at Patel Group. New balance: GHS 8540.,0
MTN MoMo Alert: Cash out of GHS 1597 successful at Sharp PLC. New balance: GHS 3568.,0
Your transfer of GHS 2693 to +44161 4960118 was successful. Ref: TXN178172.,0
Your transfer of GHS 1579 to +44(0)2074960032 was successful. Ref: TXN251019.,0
"MTN MoMo Alert: Cash out of GHS 1756 successful at Owen, Pearson and Anderson. New balance: GHS 8882.",0
You have received GHS 337 from 029 2018 0583. Ref: e74b76b9. Balance: GHS 2927.,0
You won GHS 91656 prize! Click here to claim: https://mtn-claim.xyz/ref=d46a0b Confirm PIN now!,1
MTN MoMo Alert: Cash out of GHS 571 successful at Power-Murphy. New balance: GHS 8833.,0
MTN MoMo Alert: Cash out of GHS 849 successful at Stewart and Sons. New balance: GHS 4208.,0
You have received GHS 268 from (0118) 4960922. Ref: 3ccf5716. Balance: GHS 1187.,0
"MTN MoMo Alert: Cash out of GHS 421 successful at Morris, Hodgson and Mahmood. New balance: GHS 9669.",0
Send back GHS 1636 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
MTN MoMo Alert: Cash out of GHS 1538 successful at Kent-Watson. New balance: GHS 2050.,0
You won GHS 62724 prize! Click here to claim: https://mtn-claim.xyz/ref=cb4ac4 Confirm PIN now!,1
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0245289482!,1
MTN MoMo Alert: Cash out of GHS 104 successful at West-Grant. New balance: GHS 4468.,0
Your transfer of GHS 3122 to (020)74960017 was successful. Ref: TXN922343.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0247602945!,1
Your transfer of GHS 2703 to 01184960137 was successful. Ref: TXN312190.,0
Your transfer of GHS 1080 to +441914960171 was successful. Ref: TXN535787.,0
You have received GHS 483 from +44(0)1314960169. Ref: 98574bd0. Balance: GHS 2158.,0
MTN MoMo Alert: Cash out of GHS 1183 successful at Atkins-Harding. New balance: GHS 2652.,0
Your transfer of GHS 4158 to +44(0)9098790927 was successful. Ref: TXN905600.,0
Your transfer of GHS 3615 to 0114 496 0463 was successful. Ref: TXN452093.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0241295969!,1
URGENT! Wrong transfer of GHS 2798 to your number. Call 0558429736 immediately to return money!,1
MTN MoMo Alert: Cash out of GHS 162 successful at Harvey-Bolton. New balance: GHS 8250.,0
You have received GHS 373 from (0141)4960602. Ref: 01bfa58f. Balance: GHS 1993.,0
MTN MoMo Alert: Cash out of GHS 1979 successful at Sullivan Ltd. New balance: GHS 9527.,0
Send back GHS 1580 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
MTN MoMo Alert: Cash out of GHS 1125 successful at Davies-James. New balance: GHS 8166.,0
Send back GHS 2409 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
MTN MoMo Alert: Cash out of GHS 1853 successful at Frost-Taylor. New balance: GHS 2057.,0
Your transfer of GHS 3960 to +44114 4960298 was successful. Ref: TXN716058.,0
MTN MoMo Alert: Cash out of GHS 111 successful at Andrews Group. New balance: GHS 4721.,0
You have received GHS 97 from +44(0)28 9018 0172. Ref: d51a46b4. Balance: GHS 3923.,0
You have received GHS 787 from (0151) 4960185. Ref: 95ba713f. Balance: GHS 2951.,0
"MTN MoMo Alert: Cash out of GHS 891 successful at Webb, Burton and Jones. New balance: GHS 3688.",0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0249560386!,1
Your transfer of GHS 4111 to +44(0)113 496 0253 was successful. Ref: TXN319433.,0
Your transfer of GHS 3354 to +44117 4960016 was successful. Ref: TXN958745.,0
You have received GHS 412 from +443069990850. Ref: c10a2d2f. Balance: GHS 1549.,0
"MTN MoMo Alert: Cash out of GHS 673 successful at Jones, Simmons and Gray. New balance: GHS 6687.",0
You have received GHS 81 from +44(0)289018589. Ref: ce4ad7b8. Balance: GHS 1926.,0
MTN MoMo Alert: Cash out of GHS 330 successful at Khan-Walker. New balance: GHS 1675.,0
Your transfer of GHS 692 to +441184960721 was successful. Ref: TXN182219.,0
You have received GHS 14 from (0151) 4960800. Ref: 19c44f86. Balance: GHS 2353.,0
MTN MoMo Alert: Cash out of GHS 1838 successful at Williams Inc. New balance: GHS 2535.,0
MTN MoMo Alert: Cash out of GHS 1328 successful at Ellis-Mason. New balance: GHS 347.,0
You have received GHS 793 from 0191 4960894. Ref: 6fc47cb8. Balance: GHS 1079.,0
MTN MoMo Alert: Cash out of GHS 377 successful at Goddard-Winter. New balance: GHS 8350.,0
You have received GHS 835 from +44808 157 0540. Ref: 0d0c5117. Balance: GHS 3369.,0
You have received GHS 311 from (01632)960685. Ref: c2bbe6c3. Balance: GHS 504.,0
Send back GHS 2123 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
URGENT! Wrong transfer of GHS 3014 to your number. Call 0551271702 immediately to return money!,1
"MTN MoMo Alert: Cash out of GHS 925 successful at Henderson, Jones and Jones. New balance: GHS 104.",0
"MTN MoMo Alert: Cash out of GHS 1897 successful at Evans, Smith and Payne. New balance: GHS 4970.",0
URGENT! Wrong transfer of GHS 3553 to your number. Call 0558826464 immediately to return money!,1
URGENT! Wrong transfer of GHS 3127 to your number. Call 0554903356 immediately to return money!,1
You have received GHS 790 from +4428 9018 0547. Ref: fb1528e8. Balance: GHS 2844.,0
"MTN MoMo Alert: Cash out of GHS 569 successful at Burke, Macdonald and Collins. New balance: GHS 3966.",0
You have received GHS 285 from (0116) 4960087. Ref: e60da938. Balance: GHS 746.,0
"MTN MoMo Alert: Cash out of GHS 543 successful at Robinson, Smith and Potter. New balance: GHS 3888.",0
MTN MoMo Alert: Cash out of GHS 1464 successful at Baldwin-Heath. New balance: GHS 5779.,0
You have received GHS 575 from +44(0)808 157 0411. Ref: 0a3944e3. Balance: GHS 4678.,0
Your transfer of GHS 1226 to +443069990453 was successful. Ref: TXN612899.,0
Send back GHS 2232 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
MTN MoMo Alert: Cash out of GHS 1217 successful at Carr Group. New balance: GHS 6401.,0
Send back GHS 1114 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
MTN MoMo Alert: Cash out of GHS 1382 successful at Watson-Morgan. New balance: GHS 9753.,0
Your transfer of GHS 4883 to 0115 496 0276 was successful. Ref: TXN780709.,0
Send back GHS 716 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
MTN MoMo Alert: Cash out of GHS 299 successful at Price-Murphy. New balance: GHS 8257.,0
URGENT! Wrong transfer of GHS 4946 to your number. Call 0555220601 immediately to return money!,1
Your transfer of GHS 4566 to +44118 4960008 was successful. Ref: TXN466661.,0
"MTN MoMo Alert: Cash out of GHS 152 successful at Kaur, Yates and Slater. New balance: GHS 9972.",0
You have received GHS 575 from (0161) 496 0781. Ref: 65589673. Balance: GHS 3853.,0
You won GHS 24612 prize! Click here to claim: https://mtn-claim.xyz/ref=987260 Confirm PIN now!,1
You have received GHS 472 from +441144960122. Ref: c1bc87e6. Balance: GHS 3412.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0247133921!,1
You have received GHS 580 from +44(0)8081570710. Ref: 70ea7a34. Balance: GHS 1524.,0
You have received GHS 976 from (0151)4960301. Ref: c77e55e8. Balance: GHS 1223.,0
You have received GHS 56 from (0909) 879 0991. Ref: 830d43ad. Balance: GHS 3359.,0
MTN MoMo Alert: Cash out of GHS 79 successful at Clarke and Sons. New balance: GHS 2140.,0
You have received GHS 56 from +44(0)151 496 0726. Ref: 95feb3f6. Balance: GHS 2113.,0
Send back GHS 2508 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Your transfer of GHS 2162 to 0117 4960572 was successful. Ref: TXN669771.,0
Your transfer of GHS 2953 to 0114 4960150 was successful. Ref: TXN784390.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0242274520!,1
"MTN MoMo Alert: Cash out of GHS 704 successful at Johnson, Williams and Spencer. New balance: GHS 4436.",0
URGENT! Wrong transfer of GHS 3954 to your number. Call 0551066248 immediately to return money!,1
Your transfer of GHS 1157 to (0161) 4960419 was successful. Ref: TXN762733.,0
You have received GHS 934 from 0118 496 0427. Ref: f9fcc1d8. Balance: GHS 2325.,0
MTN MoMo Alert: Cash out of GHS 927 successful at Johnson-Vincent. New balance: GHS 4363.,0
"MTN MoMo Alert: Cash out of GHS 290 successful at Walton, Warren and Johnson. New balance: GHS 8969.",0
Send back GHS 1337 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Your transfer of GHS 2624 to (0808) 1570639 was successful. Ref: TXN275477.,0
Send back GHS 1902 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
URGENT! Wrong transfer of GHS 2698 to your number. Call 0554799000 immediately to return money!,1
URGENT! Wrong transfer of GHS 3682 to your number. Call 0552039570 immediately to return money!,1
Your transfer of GHS 1355 to +44808 1570571 was successful. Ref: TXN880818.,0
Send back GHS 2637 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
"MTN MoMo Alert: Cash out of GHS 1319 successful at Williams, Jones and Connor. New balance: GHS 6696.",0
MTN MoMo Alert: Cash out of GHS 608 successful at Pratt-Flynn. New balance: GHS 5316.,0
You have received GHS 738 from +44(0)116 4960870. Ref: f535cefd. Balance: GHS 3956.,0
You have received GHS 387 from +441214960761. Ref: 21ebdc9f. Balance: GHS 1765.,0
URGENT! Wrong transfer of GHS 4301 to your number. Call 0552999356 immediately to return money!,1
Send back GHS 724 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Send back GHS 2151 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Your transfer of GHS 4644 to +44(0)151 4960530 was successful. Ref: TXN787058.,0
Your transfer of GHS 3131 to +44114 496 0044 was successful. Ref: TXN850651.,0
You have received GHS 954 from 0141 4960119. Ref: bc7f6788. Balance: GHS 931.,0
Send back GHS 2880 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Your transfer of GHS 1221 to (0115)4960212 was successful. Ref: TXN337240.,0
You won GHS 13107 prize! Click here to claim: https://mtn-claim.xyz/ref=b95bd6 Confirm PIN now!,1
Your transfer of GHS 4003 to +44(0)1174960136 was successful. Ref: TXN862879.,0
"MTN MoMo Alert: Cash out of GHS 916 successful at Chamberlain, Parsons and Jones. New balance: GHS 8194.",0
Your transfer of GHS 4124 to (029) 2018 0993 was successful. Ref: TXN663404.,0
Your transfer of GHS 657 to +44(0)1164960577 was successful. Ref: TXN895086.,0
"MTN MoMo Alert: Cash out of GHS 454 successful at Mason, Hale and Ferguson. New balance: GHS 3595.",0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0249584164!,1
You have received GHS 579 from +441154960398. Ref: c4af818d. Balance: GHS 4811.,0
"MTN MoMo Alert: Cash out of GHS 1734 successful at Hayward, Wilkinson and Black. New balance: GHS 8672.",0
"MTN MoMo Alert: Cash out of GHS 1656 successful at Butler, Lewis and Mills. New balance: GHS 4549.",0
You have received GHS 518 from +44(0)114 4960590. Ref: 2b50e2c4. Balance: GHS 4637.,0
You have received GHS 866 from +44116 496 0274. Ref: 7b9f6db1. Balance: GHS 4481.,0
Your transfer of GHS 2982 to 0191 4960342 was successful. Ref: TXN200520.,0
Your transfer of GHS 127 to (0191)4960770 was successful. Ref: TXN475520.,0
Send back GHS 1525 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
You have received GHS 951 from 01632 960 080. Ref: 10fbc7ce. Balance: GHS 3806.,0
You won GHS 63156 prize! Click here to claim: https://mtn-claim.xyz/ref=034090 Confirm PIN now!,1
"MTN MoMo Alert: Cash out of GHS 1122 successful at Allan, Reid and Burgess. New balance: GHS 9209.",0
You have received GHS 621 from +441614960489. Ref: 27c6671f. Balance: GHS 3636.,0
Your transfer of GHS 3160 to +44117 496 0079 was successful. Ref: TXN893790.,0
Your transfer of GHS 604 to +441614960774 was successful. Ref: TXN371863.,0
"MTN MoMo Alert: Cash out of GHS 1591 successful at Mitchell, Evans and Smith. New balance: GHS 8558.",0
URGENT! Wrong transfer of GHS 3078 to your number. Call 0557132621 immediately to return money!,1
MTN MoMo Alert: Cash out of GHS 1109 successful at Griffiths PLC. New balance: GHS 9280.,0
"MTN MoMo Alert: Cash out of GHS 1837 successful at Lynch, Bennett and Harris. New balance: GHS 4288.",0
You won GHS 25222 prize! Click here to claim: https://mtn-claim.xyz/ref=5212be Confirm PIN now!,1
Your transfer of GHS 187 to +44(0)1632 960653 was successful. Ref: TXN120600.,0
You have received GHS 582 from +44118 4960441. Ref: cf236fb6. Balance: GHS 886.,0
You have received GHS 563 from 0151 496 0551. Ref: 9495ab68. Balance: GHS 1430.,0
You have received GHS 339 from 01144960390. Ref: eecc606f. Balance: GHS 3114.,0
You have received GHS 914 from 0808 1570996. Ref: 4883b1a1. Balance: GHS 1259.,0
You have received GHS 432 from +44(0)131 4960525. Ref: 12db8778. Balance: GHS 1555.,0
Your transfer of GHS 3916 to 0114 496 0944 was successful. Ref: TXN650877.,0
Your transfer of GHS 1130 to +44306 999 0670 was successful. Ref: TXN722132.,0
Your transfer of GHS 3813 to +44292018457 was successful. Ref: TXN827466.,0
You have received GHS 968 from +44306 999 0961. Ref: 22c20443. Balance: GHS 2364.,0
MTN MoMo Alert: Cash out of GHS 841 successful at Bibi-Stone. New balance: GHS 6799.,0
MTN MoMo Alert: Cash out of GHS 859 successful at Duffy Ltd. New balance: GHS 7779.,0
You have received GHS 733 from (01632)960524. Ref: fff0cb12. Balance: GHS 2737.,0
Your transfer of GHS 3551 to (0191) 4960580 was successful. Ref: TXN125676.,0
You won GHS 43011 prize! Click here to claim: https://mtn-claim.xyz/ref=e707d8 Confirm PIN now!,1
Your transfer of GHS 3872 to 08081570549 was successful. Ref: TXN675457.,0
You have received GHS 381 from (029) 2018 0630. Ref: 90a6c5f9. Balance: GHS 3899.,0
MTN MoMo Alert: Cash out of GHS 1419 successful at Bell LLC. New balance: GHS 3813.,0
Send back GHS 2477 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
You won GHS 93435 prize! Click here to claim: https://mtn-claim.xyz/ref=17acf4 Confirm PIN now!,1
Your transfer of GHS 1226 to 0909 879 0543 was successful. Ref: TXN827605.,0
Your transfer of GHS 2828 to 0141 4960534 was successful. Ref: TXN902071.,0
You won GHS 38466 prize! Click here to claim: https://mtn-claim.xyz/ref=008488 Confirm PIN now!,1
MTN MoMo Alert: Cash out of GHS 1423 successful at Murphy Ltd. New balance: GHS 7774.,0
URGENT! Wrong transfer of GHS 3922 to your number. Call 0553219039 immediately to return money!,1
You have received GHS 756 from (0191) 496 0974. Ref: 4d43b2d5. Balance: GHS 2922.,0
Your transfer of GHS 739 to 0191 498 0679 was successful. Ref: TXN336644.,0
You won GHS 16038 prize! Click here to claim: https://mtn-claim.xyz/ref=8e6d44 Confirm PIN now!,1
URGENT! Wrong transfer of GHS 4418 to your number. Call 0557128170 immediately to return money!,1
MTN MoMo Alert: Cash out of GHS 692 successful at Bennett-McDonald. New balance: GHS 824.,0
Your transfer of GHS 1647 to +441184960028 was successful. Ref: TXN487311.,0
URGENT! Wrong transfer of GHS 4973 to your number. Call 0557915290 immediately to return money!,1
Your transfer of GHS 3121 to (0115)4960189 was successful. Ref: TXN647818.,0
You have received GHS 504 from 0909 879 0365. Ref: 0ec75c4d. Balance: GHS 2186.,0
Your transfer of GHS 2079 to (0116) 4960292 was successful. Ref: TXN117390.,0
You have received GHS 680 from +44(0)1134960476. Ref: 94555dea. Balance: GHS 3902.,0
"MTN MoMo Alert: Cash out of GHS 1686 successful at Stokes, Hussain and Griffin. New balance: GHS 8810.",0
You have received GHS 308 from +44161 4960154. Ref: e0946dc4. Balance: GHS 2191.,0
You won GHS 38519 prize! Click here to claim: https://mtn-claim.xyz/ref=368950 Confirm PIN now!,1
Send back GHS 2315 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
You won GHS 79546 prize! Click here to claim: https://mtn-claim.xyz/ref=1232e4 Confirm PIN now!,1
URGENT! Wrong transfer of GHS 2216 to your number. Call 0555042764 immediately to return money!,1
You won GHS 27342 prize! Click here to claim: https://mtn-claim.xyz/ref=1df1dc Confirm PIN now!,1
MTN MoMo Alert: Cash out of GHS 1057 successful at Rogers-Benson. New balance: GHS 1496.,0
Your transfer of GHS 4604 to 01184960411 was successful. Ref: TXN643966.,0
Your transfer of GHS 237 to +44141 4960591 was successful. Ref: TXN522809.,0
You have received GHS 176 from +44306 999 0623. Ref: 0069c1e7. Balance: GHS 544.,0
You have received GHS 88 from (0118) 4960297. Ref: ba84f7ca. Balance: GHS 3517.,0
You have received GHS 680 from (0808) 157 0652. Ref: 118fd926. Balance: GHS 4450.,0
You have received GHS 903 from +44(0)808 157 0821. Ref: 0137ab15. Balance: GHS 2587.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0243321888!,1
Your transfer of GHS 487 to (0116)4960056 was successful. Ref: TXN831736.,0
You have received GHS 197 from 0292018367. Ref: 94dd8868. Balance: GHS 2394.,0
MTN MoMo Alert: Cash out of GHS 1933 successful at Taylor-Parry. New balance: GHS 4695.,0
Your transfer of GHS 1841 to (0151) 496 0182 was successful. Ref: TXN634555.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0241477777!,1
Send back GHS 894 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
You won GHS 43791 prize! Click here to claim: https://mtn-claim.xyz/ref=c9471a Confirm PIN now!,1
You have received GHS 30 from 0116 496 0938. Ref: 5b347818. Balance: GHS 1715.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0243024076!,1
You have received GHS 972 from (0151) 496 0690. Ref: bbcd0ff8. Balance: GHS 2625.,0
URGENT! Wrong transfer of GHS 642 to your number. Call 0556423184 immediately to return money!,1
"MTN MoMo Alert: Cash out of GHS 1780 successful at Mitchell, Bruce and Duncan. New balance: GHS 199.",0
Send back GHS 639 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Your transfer of GHS 1267 to +44191 496 0111 was successful. Ref: TXN536226.,0
You have received GHS 916 from +44131 496 0656. Ref: 934b149e. Balance: GHS 768.,0
Your transfer of GHS 1750 to 0113 4960983 was successful. Ref: TXN272260.,0
Your transfer of GHS 2903 to (0191) 4960063 was successful. Ref: TXN919094.,0
Your transfer of GHS 3995 to +44(0)116 496 0025 was successful. Ref: TXN236029.,0
Your transfer of GHS 4564 to +44292018994 was successful. Ref: TXN983390.,0
Your transfer of GHS 4976 to 0118 496 0118 was successful. Ref: TXN732604.,0
Your transfer of GHS 485 to +44(0)121 496 0595 was successful. Ref: TXN716049.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0242107412!,1
Your transfer of GHS 4649 to (0121) 496 0966 was successful. Ref: TXN623083.,0
Your transfer of GHS 4121 to +44113 4960713 was successful. Ref: TXN467839.,0
Your transfer of GHS 3021 to +44(0)1632960618 was successful. Ref: TXN498781.,0
You have received GHS 304 from +44306 9990296. Ref: 16fb6914. Balance: GHS 3078.,0
You won GHS 32157 prize! Click here to claim: https://mtn-claim.xyz/ref=692ce8 Confirm PIN now!,1
MTN MoMo Alert: Cash out of GHS 1608 successful at Armstrong Group. New balance: GHS 713.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0242661556!,1
You have received GHS 287 from +44(0)1632 960 846. Ref: 214088e3. Balance: GHS 2492.,0
MTN MoMo Alert: Cash out of GHS 1227 successful at Kent-Edwards. New balance: GHS 4103.,0
You have received GHS 362 from 0909 8790884. Ref: 4b108a52. Balance: GHS 1842.,0
You have received GHS 587 from +44(0)116 4960181. Ref: acd17087. Balance: GHS 2458.,0
URGENT! Wrong transfer of GHS 1391 to your number. Call 0558696400 immediately to return money!,1
"MTN MoMo Alert: Cash out of GHS 694 successful at Warner, Turner and Elliott. New balance: GHS 1216.",0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0245222022!,1
MTN MoMo Alert: Cash out of GHS 1726 successful at Thorpe-Brooks. New balance: GHS 6382.,0
MTN MoMo Alert: Cash out of GHS 158 successful at Alexander LLC. New balance: GHS 634.,0
"MTN MoMo Alert: Cash out of GHS 1467 successful at Davis, Roberts and Bailey. New balance: GHS 4974.",0
MTN MoMo Alert: Cash out of GHS 723 successful at Tyler Inc. New balance: GHS 8353.,0
Your transfer of GHS 1943 to 0131 496 0031 was successful. Ref: TXN902588.,0
You have received GHS 443 from (0161) 4960322. Ref: ea55a89b. Balance: GHS 2100.,0
Your transfer of GHS 3597 to +44(0)1614960594 was successful. Ref: TXN998152.,0
Send back GHS 1605 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Your transfer of GHS 2016 to 029 2018 0441 was successful. Ref: TXN462559.,0
You have received GHS 203 from (0131)4960556. Ref: 1ae79f93. Balance: GHS 3713.,0
"MTN MoMo Alert: Cash out of GHS 513 successful at Hall, Roberts and Gray. New balance: GHS 8116.",0
You have received GHS 775 from +44117 496 0092. Ref: bc0f5bc2. Balance: GHS 1169.,0
You won GHS 56971 prize! Click here to claim: https://mtn-claim.xyz/ref=06e5b9 Confirm PIN now!,1
You have received GHS 78 from 01914960043. Ref: 00aad4f4. Balance: GHS 3509.,0
You have received GHS 127 from 0191 498 0510. Ref: b200bd70. Balance: GHS 3916.,0
Your transfer of GHS 3894 to 0808 1570499 was successful. Ref: TXN464947.,0
You have received GHS 558 from +441134960864. Ref: 3718b0c6. Balance: GHS 1779.,0
Your transfer of GHS 2187 to (0141)4960329 was successful. Ref: TXN812721.,0
"MTN MoMo Alert: Cash out of GHS 1258 successful at Jones, Anderson and Miles. New balance: GHS 2407.",0
Your transfer of GHS 4726 to (0121)4960089 was successful. Ref: TXN858784.,0
You have received GHS 26 from +44292018524. Ref: a7ea4b37. Balance: GHS 1090.,0
You have received GHS 307 from +44(0)1632 960049. Ref: de897122. Balance: GHS 1867.,0
Your transfer of GHS 2727 to +44116 4960655 was successful. Ref: TXN263685.,0
You have received GHS 477 from (0114) 4960963. Ref: 2a1e34e7. Balance: GHS 1757.,0
You have received GHS 849 from 0118 4960456. Ref: f6a1917d. Balance: GHS 1883.,0
Your transfer of GHS 4845 to (0141) 496 0769 was successful. Ref: TXN941764.,0
You have received GHS 524 from +44151 4960072. Ref: f228e431. Balance: GHS 4318.,0
You have received GHS 610 from +44151 4960537. Ref: aeb6780e. Balance: GHS 2931.,0
You have received GHS 87 from +44(0)808 157 0464. Ref: ef58abf0. Balance: GHS 1637.,0
You have received GHS 592 from +44121 496 0545. Ref: 23f30ae5. Balance: GHS 2618.,0
MTN MoMo Alert: Cash out of GHS 1723 successful at Miles LLC. New balance: GHS 7056.,0
URGENT! Wrong transfer of GHS 4811 to your number. Call 0559610826 immediately to return money!,1
You have received GHS 340 from 0116 4960005. Ref: a4ee4f02. Balance: GHS 3376.,0
Send back GHS 640 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
You have received GHS 413 from (0116) 496 0537. Ref: d583b873. Balance: GHS 1227.,0
"MTN MoMo Alert: Cash out of GHS 1859 successful at Adams, Reed and Singh. New balance: GHS 2126.",0
You have received GHS 656 from (0161)4960220. Ref: d0e54f0e. Balance: GHS 1555.,0
Send back GHS 677 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
You have received GHS 217 from +44(0)1164960646. Ref: de04a57e. Balance: GHS 556.,0
You have received GHS 240 from (0141) 496 0716. Ref: 02c2c78e. Balance: GHS 4113.,0
You won GHS 98872 prize! Click here to claim: https://mtn-claim.xyz/ref=87c803 Confirm PIN now!,1
You have received GHS 440 from 0114 4960081. Ref: ac02fdf9. Balance: GHS 2759.,0
Send back GHS 2088 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
You have received GHS 48 from +44116 496 0247. Ref: 2ae1467e. Balance: GHS 2483.,0
You have received GHS 990 from (0117) 496 0869. Ref: b1ed22cd. Balance: GHS 2106.,0
MTN MoMo Alert: Cash out of GHS 472 successful at Burrows Inc. New balance: GHS 5913.,0
URGENT! Wrong transfer of GHS 2432 to your number. Call 0551064150 immediately to return money!,1
Your transfer of GHS 1255 to (0116)4960012 was successful. Ref: TXN731839.,0
"MTN MoMo Alert: Cash out of GHS 1225 successful at Howells, Smith and Wilson. New balance: GHS 1277.",0
You won GHS 27322 prize! Click here to claim: https://mtn-claim.xyz/ref=01bc7b Confirm PIN now!,1
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0241814523!,1
Your transfer of GHS 1608 to +44117 496 0187 was successful. Ref: TXN770574.,0
You won GHS 96977 prize! Click here to claim: https://mtn-claim.xyz/ref=868eb8 Confirm PIN now!,1
You have received GHS 412 from 0191 4960628. Ref: 0c3ee6e3. Balance: GHS 1607.,0
You won GHS 89985 prize! Click here to claim: https://mtn-claim.xyz/ref=1f576f Confirm PIN now!,1
Send back GHS 1966 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
URGENT! Wrong transfer of GHS 2796 to your number. Call 0558693657 immediately to return money!,1
"MTN MoMo Alert: Cash out of GHS 1807 successful at Jones, Clark and Brooks. New balance: GHS 7151.",0
You won GHS 59170 prize! Click here to claim: https://mtn-claim.xyz/ref=3c43a5 Confirm PIN now!,1
You have received GHS 487 from (01632)960379. Ref: 3db56734. Balance: GHS 2425.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0249972826!,1
MTN MoMo Alert: Cash out of GHS 1126 successful at Page Inc. New balance: GHS 7126.,0
Your transfer of GHS 4495 to (0116) 4960356 was successful. Ref: TXN932079.,0
